id,count,latitude,longitude 
11431,1,30.8277,-93.2494
11432,1,47.2313,39.7233
11433,1,38,-97
11434,1,45.5534,-122.8192
11435,1,30,70
11436,1,49,32
11437,1,25.9829,-80.2794
11438,1,37.5522,-77.4582
11439,1,30.2672,-97.7431
11440,1,37.5985,126.9783
11441,1,29.7633,-95.3633
11442,1,59.8944,30.2642
11443,1,41.2468,-95.7001
11444,1,38,-97
11445,1,32.6042,-96.8653
11446,1,39.227,-77.7897
11447,1,32.6388,-97.3232
11448,1,40.5918,-74.705
11449,1,55.45,65.3333
11450,1,38,-97
11451,1,40.6888,-74.0203
11452,1,38.2724,-77.5932
11453,1,23.1167,113.25
11454,1,25,45
11455,1,29.5288,-95.5252
11456,1,49,32
11457,1,54,-2
11458,1,30.2058,-97.8002
11459,1,41.0394,-85.2322
11460,1,29.7858,-95.8244
11461,2,38,-97
11462,1,12.9833,77.5833
11463,1,35.2344,-80.9091
11464,1,50.7833,3.5
11465,1,42.0678,-88.0185
11466,1,49.8833,-97.1667
11467,1,49.9808,36.2527
11468,1,59.3667,16.5
11469,1,49,32
11470,2,55.7887,49.1221
11471,1,39.7285,-121.8375
11472,1,44.5642,-123.279
11473,1,32.9234,-97.081
11474,2,39.0483,-95.678
11475,1,30.3981,-86.4563
11476,1,37.5985,126.9783
11477,1,48.8667,2.3333
11478,2,30.2961,-97.7369
11479,1,41.5996,-88.4322
11480,1,33.7866,-118.2987
11481,1,35.233,-97.4122
11482,1,40.441,-81.492
11483,1,38,-97
11484,1,32.85,-96.9613
11485,1,32.7357,-97.1081
11486,1,32.7831,-96.8067
11487,2,32.9722,-96.7376
11488,1,29.7858,-95.8244
11489,2,32.7357,-97.1081
11490,1,25.7981,-80.3206
11491,1,38,-97
11492,1,30.0556,-90.478
11493,1,-42.9117,147.3394
11494,1,40.7351,-73.6879
11495,2,33.0347,-96.8134
11496,1,29.834,-95.4342
11497,1,64.6865,30.8151
11498,1,55.7522,37.6156
11499,1,55.7522,37.6156
11500,1,60,100
11501,1,30.3304,-81.6516
11502,1,27.7693,-97.444
11503,1,60,-95
11504,1,39.024,-84.5624
11505,1,39.3281,-84.2215
11506,1,60,100
11507,1,35.2222,-97.5126
11508,1,33.8818,-117.8503
11509,1,32.7357,-97.1081
11510,2,38,-97
11511,1,39.8898,-74.9741
11512,1,33.0198,-96.6989
11513,1,37.9265,-91.7791
11514,1,38,-97
11515,1,32.0954,-96.4689
11516,1,34.998,-78.3233
11517,1,38,-97
11518,1,41.2223,-73.0565
11519,1,49.1,-122.65
11520,1,32.8256,-96.9615
11521,1,30.4,-97.7528
11522,1,42.8555,-85.8828
11523,1,41.8917,-87.9359
11524,1,33.0035,-96.9
11525,1,38,-97
11526,1,51.7833,0.6333
11527,1,53.6814,23.8147
11528,2,39.7003,-104.8415
11529,1,40.1791,-105.1986
11530,1,60,100
11531,3,30.2312,-97.717
11532,1,33.7222,-116.3745
11533,1,22.3,73.2
11534,1,33.0812,-96.8133
11535,1,51,9
11536,1,38,-97
11537,1,38,-97
11538,1,51.3905,5.431
11539,1,36.9903,-86.4436
11540,1,33.0958,-117.2721
11541,2,41.487,-90.4773
11542,4,35.5185,-97.6428
11543,1,44.9374,-93.2219
11544,1,32.9317,-96.6162
11545,1,39.162,-84.4569
11546,1,46.3667,-72.5
11547,1,35.3798,-97.7598
11548,1,47.0667,15.45
11549,1,28.6,77.2
11550,1,56.4862,8.6044
11551,1,29.9913,-93.9585
11552,1,40.8741,-8.5069
11553,1,49,32
11554,2,31.4789,-97.0926
11555,1,33.6096,-112.3773
11556,1,37.312,-77.6344
11557,1,45.3431,14.4092
11558,1,49.8407,24.0305
11559,1,-33.8615,151.2055
11560,1,33.089,-96.8864
11561,1,32.5832,-94.7148
11562,1,53.65,-1.7833
11563,1,38,-97
11564,1,42.4895,-83.1419
11565,1,33.2148,-97.1331
11566,1,35.4676,-97.5164
11567,1,49,32
11568,1,32.9193,-96.982
11569,1,33.7633,-117.7942
11570,1,30.5801,114.2734
11571,5,32.7254,-97.3208
11572,1,35.0522,-92.5044
11573,1,31.7634,-106.4328
11574,1,35.2082,-82.2385
11575,1,14.5402,121.3602
11576,1,48.638,35.2455
11577,1,38,-97
11578,2,41.6,-87.9381
11579,3,32.8334,-96.7936
11580,1,29.5628,106.5528
11581,1,-37.8167,145.2333
11582,1,30.6327,-97.6772
11583,1,40.7712,-74.2068
11584,1,42.584,-82.9206
11585,1,32.8343,-97.2289
11586,2,38,-97
11587,1,65.5833,22.15
11588,1,41.5573,-87.6656
11589,17,47.0056,28.8575
11590,1,40.8534,-73.4115
11591,1,-34.5875,-58.6725
11592,1,39.9289,116.3883
11593,1,35.4676,-97.5164
11594,1,32.9234,-97.081
11595,1,56.95,24.1
11596,1,42.3755,-83.0772
11597,1,38,-97
11598,1,33.1976,-96.6153
11599,1,36.9953,-91.7038
11600,1,60.1756,24.9342
11601,3,51,9
11602,1,51,9
11603,1,26.2034,-98.23
11604,1,45.1333,25.4167
11605,1,-10,-55
11606,1,32.7254,-97.3208
11607,2,33.2637,-96.9528
11608,1,38,-97
11609,1,37,127.5
11610,1,59.4152,56.8124
11611,1,35,105
11612,2,29.7633,-95.3633
11613,1,60,100
11614,1,33.0306,-96.9926
11615,2,39.9289,116.3883
11616,1,38,-97
11617,1,30.2312,-97.717
11618,2,41.3308,-81.2294
11619,1,38,-97
11620,1,32.7831,-96.8067
11621,1,31.0456,121.3997
11622,1,30.2094,-95.7508
11623,1,42.3174,-77.1934
11624,1,47.2165,-1.5524
11625,1,49,32
11626,1,40.1053,-85.6803
11627,1,33.4101,-91.0618
11628,1,33.0146,-97.097
11629,2,32.6585,-97.0898
11630,1,32.9358,-96.7853
11631,1,47.5336,-121.7997
11632,1,32.2888,-98.1948
11633,1,26.0614,119.3061
11634,1,38,-97
11635,1,29.9502,-96.2572
11636,1,32.9367,-96.549
11637,1,29.5813,-95.0273
11638,1,29.4821,-98.4556
11639,1,43.7333,10.5167
11640,1,34.2281,-84.178
11641,1,51,9
11642,1,32.1817,34.9358
11643,1,40.3964,-80.0154
11644,2,41.7653,-88.377
11645,1,33.3858,-111.8755
11646,1,32.7831,-96.8067
11647,1,34.4954,-117.3686
11648,2,47.85,35.2833
11649,1,37.4914,-122.211
11650,1,51.6554,19.3456
11651,1,37.8044,-122.2708
11652,1,33.1032,-96.6706
11653,1,40.05,-86.4739
11654,1,33.8466,-98.5301
11655,1,38,-97
11656,1,42.584,-82.9206
11657,1,39.0832,-84.9769
11658,1,31.4507,-97.1909
11659,1,41.1531,-73.9369
11660,2,55.7522,37.6156
11661,1,31.8525,-102.3471
11662,1,-36.8667,174.7667
11663,1,28.8833,-97.713
11664,1,54.4678,17.0275
11665,1,32.9343,-97.0781
11666,1,30.0452,-99.1682
11667,1,32.9482,-96.7297
11668,1,51.1,1.0333
11669,2,52.35,4.9167
11670,1,33.2098,-87.5692
11671,1,52,20
11672,1,43.116,-88.5191
11673,1,39.4543,-84.2258
11674,1,54.5728,-1.1628
11675,1,41.4619,-87.0008
11676,1,29.5628,106.5528
11677,1,38,-97
11678,1,32.9346,-97.2517
11679,1,24.9878,118.4983
11680,1,39.9289,116.3883
11681,1,36.1467,-95.9555
11682,1,33.2148,-97.1331
11683,1,38,-97
11684,1,32.8071,-83.8199
11685,1,33.089,-96.8864
11686,1,53.8333,-1.7667
11687,1,60,100
11688,1,50.4506,21.0634
11689,1,35.5151,-97.5741
11690,1,30.5052,-97.8203
11691,1,38.7665,-89.6533
11692,1,35.428,-97.4878
11693,1,32.7357,-97.1081
11694,1,30.0799,-95.4172
11695,1,52.0333,8.5333
11696,1,36.8468,-76.2852
11697,1,40.6755,-74.0047
11698,1,50.0833,19.9167
11699,1,33.0198,-96.6989
11700,1,40.8657,-75.2066
11701,1,33.091,-116.9416
11702,1,-10,-55
11703,1,29.6532,-98.3143
11704,1,32.7254,-97.3208
11705,1,38,-97
11706,1,59.8944,30.2642
11707,1,30.016,-93.8134
11708,1,51.0667,4.5333
11709,1,54.5333,-1.5667
11710,1,21.0333,105.85
11711,1,26,50.55
11712,6,54,-2
11713,1,36.1467,-95.9555
11714,4,54,-2
11715,1,26.1906,-80.111
11716,1,39.6237,-104.8738
11717,1,38,-97
11718,1,32.5176,-96.8044
11719,1,54,-2
11720,1,26.2379,-80.1248
11721,1,42.1617,-88.3285
11722,1,35,33
11723,1,26.1629,-98.056
11724,1,33.9137,-98.4934
11725,1,33.0017,-96.8441
11726,1,32.7254,-97.3208
11727,1,33.8974,-107.0261
11728,1,49.3878,33.2596
11729,17,46,2
11730,1,45.0722,4.8371
11731,1,40.9009,-80.8568
11732,2,55.7522,37.6156
11733,1,29.5628,106.5528
11734,1,20,77
11735,1,32.8673,-97.2486
11736,1,33.5386,-112.186
11737,1,-34.5875,-58.6725
11738,1,37.3541,-121.9552
11739,1,38.0293,-78.4767
11740,1,29.6195,-100.8089
11741,1,55.7522,37.6156
11742,1,35.3859,-94.3986
11743,1,32.9312,-96.4597
11744,1,51.9167,4.5
11745,1,35.5154,-97.5276
11746,2,30.2076,-97.8587
11747,1,32.9482,-96.7297
11748,1,30.1605,-92.0332
11749,3,38,-97
11750,1,27.5701,-82.3798
11751,1,35.13,-85.2907
11752,1,36.1288,-95.8711
11753,1,32.7714,-97.2915
11754,1,38,-97
11755,1,39.3406,-76.8593
11756,1,38,-97
11757,1,34.418,-118.5662
11758,1,9,-80
11759,1,35.4676,-97.5164
11760,1,38.8339,-104.8214
11761,1,49,32
11762,1,32.746,-96.9978
11763,1,47.2994,-111.3441
11764,1,39.4907,-119.9028
11765,1,32.9546,-97.015
11766,1,49,32
11767,1,32.8339,-96.7715
11768,1,45.8687,5.9365
11769,1,39.0837,-94.5838
11770,1,32.9317,-96.6162
11771,1,33.6201,-95.6003
11772,1,56.3167,36.55
11773,1,47.3618,-122.1033
11774,1,29.5288,-95.5252
11775,1,55.7522,37.6156
11776,1,32.7254,-97.3208
11777,1,32.9104,-96.1355
11778,1,43.1267,-77.7316
11779,1,33.6901,-101.9072
11780,1,51.3833,8.0833
11781,1,29.7523,-95.367
11782,1,42.7683,129.3364
11783,1,39.4022,-107.2112
11784,2,40.9812,-76.9587
11785,1,40.8996,-81.4396
11786,1,30.5801,114.2734
11787,1,32.9988,-96.7831
11788,2,43.0063,-89.2826
11789,1,45.5534,-122.8192
11790,1,52.5,5.75
11791,1,33.0433,-96.9814
11792,2,30.8,-81.6898
11793,1,28.6667,77.2167
11794,1,38,-97
11795,1,8.0833,-80.9333
11796,1,49.9808,36.2527
11797,1,39.7285,-121.8375
11798,1,44.9518,-93.4339
11799,1,37,127.5
11800,1,32.9537,-96.8903
11801,1,41.6809,-86.8658
11802,1,32.7831,-96.8067
11803,1,9,-80
11804,1,32.9647,-80.2015
11805,3,36,138
11806,1,35.1698,-82.7897
11807,1,37.9288,-77.4558
11808,1,37.516,-77.5005
11809,1,30.6667,104.0667
11810,1,43.0137,-83.7965
11811,1,40.369,-80.0457
11812,1,38,-97
11813,1,50.9,-1.4
11814,1,41.7581,-88.0211
11815,1,42.4634,-83.4646
11816,1,30.6131,-96.3217
11817,1,49.3878,33.2596
11818,1,29.7633,-95.3633
11819,1,38,-97
11820,1,45.3314,-92.3695
11821,1,32.9722,-96.7376
11822,3,39.9289,116.3883
11823,1,38.886,-104.682
11824,1,42.3626,-71.0843
11825,1,48.6667,19.5
11826,1,36.3081,-88.3825
11827,2,32.7254,-97.3208
11828,1,46.4639,30.7386
11829,1,33.6793,-117.9055
11830,1,40.7934,-77.86
11831,1,30.5788,-97.8531
11832,1,49,32
11833,1,38,-97
11834,1,33.4668,-96.9183
11835,1,37,127.5
11836,1,10.3111,123.8917
11837,1,41.9728,-87.6616
11838,1,33.2479,-111.7895
11839,1,38,-97
11840,1,38,-97
11841,3,32.9588,-96.9812
11842,2,37.8772,-122.1797
11843,1,34.0522,-118.2437
11844,1,32.6468,-97.2258
11845,1,32.7831,-96.8067
11846,4,35,105
11847,1,32.7254,-97.3208
11848,2,55.7522,37.6156
11849,1,29.9626,-90.412
11850,1,-25.2667,-57.6667
11851,1,33.793,-84.4432
11852,1,32.7357,-97.1081
11853,1,59.8944,30.2642
11854,2,38,-97
11855,1,38,-97
11856,1,32.9346,-97.2517
11857,1,36.1782,-86.6098
11858,2,31.9969,-97.1374
11859,1,39.0348,-87.1659
11860,1,55.7522,37.6156
11861,1,30.514,-90.4804
11862,1,33.4484,-112.074
11863,2,29.4241,-98.4936
11864,1,28.6,-81.3392
11865,1,-33.8615,151.2055
11866,1,40.5516,-74.4637
11867,1,30.628,-96.3344
11868,1,31.3147,-81.5222
11869,1,43.45,-80.5
11870,1,40.8,-96.667
11871,1,37,127.5
11872,1,55.7667,-3.9167
11873,1,32.7254,-97.3208
11874,1,32.725,-97.2679
11875,1,32.4065,-97.2117
11876,1,38,-97
11877,1,35.7833,-119.2361
11878,2,42.036,-93.4652
11879,1,33.1834,-97.1264
11880,1,40.6221,-74.2446
11881,1,50.6333,6.0333
11882,1,43.3045,-70.9756
11883,1,40.1071,-82.8981
11884,1,44.9733,-93.2323
11885,2,33.9137,-98.4934
11886,1,33.7071,-84.3823
11887,1,31.4627,-85.6267
11888,1,56.8498,53.2045
11889,1,40.7619,-73.9763
11890,1,30.5083,-97.6789
11891,1,41.5861,-73.883
11892,1,-22.2167,-45.9333
11893,2,33.1507,-96.8236
11894,1,53.8333,10.0167
11895,1,32.9245,-96.8938
11896,1,39.9289,116.3883
11897,3,30.2678,-97.7426
11898,1,32.3694,-96.7873
11899,1,35.994,-78.8986
11900,2,38.9097,-77.0231
11901,1,30.1678,-97.8225
11902,1,38,-97
11903,1,34.2783,-119.2932
11904,1,50.7333,4.2333
11905,1,35.4605,-97.3974
11906,1,35.9136,14.4436
11907,1,49,32
11908,1,39.9289,116.3883
11909,1,52.25,21
11910,1,27.9475,-82.4584
11911,1,33.0162,-96.5382
11912,1,32.2746,-90.132
11913,1,30.7917,-81.5731
11914,1,59.9167,10.75
11915,1,38,-97
11916,1,-36.8667,174.7667
11917,1,32.9315,-95.8714
11918,1,27.6637,-97.3604
11919,1,33.4473,-84.1469
11920,1,29.5706,-81.2175
11921,1,39.7686,-94.8466
11922,1,64,26
11923,1,54,-2
11924,1,49.75,15.5
11925,2,38,-97
11926,1,38,-97
11927,1,53.4667,-3.0167
11928,1,32.8195,-96.6338
11929,1,32.7831,-96.8067
11930,1,32.8916,-96.5684
11931,1,40.4647,-111.6332
11932,1,40.4086,-3.6922
11933,2,55.7522,37.6156
11934,1,43.1667,-79.2333
11935,1,36.3769,-119.1844
11936,1,31.0982,-97.3428
11937,1,20.2333,85.8333
11938,1,42.3096,-88.9873
11939,1,41.705,-71.4604
11940,1,32.7831,-96.8067
11941,6,54,-2
11942,1,31.5,34.75
11943,1,59.3667,16.5
11944,1,38,-97
11945,1,42.2008,-88.043
11946,1,32.3389,-99.6607
11947,2,35.2222,-97.5126
11948,1,28.6667,77.2167
11949,1,37.4299,-121.7783
11950,1,32.5129,-94.7954
11951,1,46.842,18.3376
11952,1,39.5349,-119.7527
11953,1,28.6667,77.2167
11954,1,29.7633,-95.3633
11955,1,37.417,-79.9131
11956,1,43.5954,-96.7017
11957,1,30.4998,-97.8082
11958,1,42.7945,-88.3994
11959,1,38.7609,-77.1852
11960,1,33.9269,-117.8612
11961,2,40.004,-74.2258
11962,1,59.8944,30.2642
11963,1,46.4286,34.2498
11964,4,50.0833,14.4667
11965,1,48.4333,-123.35
11966,1,42.5144,-83.0159
11967,1,30.2672,-97.7431
11968,1,40.485,-106.8317
11969,2,25.7743,-80.1937
11970,1,33.0294,-97.0687
11971,1,51,9
11972,1,27.9475,-82.4584
11973,1,40.7662,-73.9862
11974,1,35.0748,-80.6774
11975,1,33.0952,-96.7524
11976,1,32.5901,-96.9676
11977,1,43.3433,17.8081
11978,1,40.6888,-74.0203
11979,1,33.6,-117.672
11980,1,38,-97
11981,1,47.9,11.7833
11982,1,60,100
11983,1,45.4167,-75.7
11984,1,32.7714,-97.2915
11985,1,41.413,-92.923
11986,1,46.3282,-119.3222
11987,1,35.5331,-97.7707
11988,1,30.6568,-97.6026
11989,2,38.6246,-76.9391
11990,1,30.6568,-97.6026
11991,1,39.3678,-94.3622
11992,1,32.9685,-96.5821
11993,1,29.5628,106.5528
11994,1,38,-97
11995,1,37.8467,-96.8055
11996,2,38,-97
11997,1,32.7831,-96.8067
11998,2,46.8543,-96.8284
11999,2,42.2668,-83.8562
12000,1,31.0456,121.3997
12001,1,33.6655,-116.9839
12002,1,32.9342,-97.2515
12003,1,42.036,-93.4652
12004,2,33.5903,-101.8519
12005,1,32.85,-96.9613
12006,1,33.9526,-84.5499
12007,1,32.2313,-95.2958
12008,1,38,-97
12009,2,32.8659,-97.2176
12010,1,32.8235,-97.1706
12011,1,43.2456,-75.4802
12012,1,47.7948,-122.2054
12013,1,32.957,-117.1979
12014,1,30.2131,-93.2044
12015,1,29.523,-98.527
12016,1,29.7419,-95.5643
12017,1,38,-97
12018,1,47.6514,-122.4078
12019,1,38.5816,-121.4944
12020,1,28.1511,-82.4615
12021,1,33.0146,-97.097
12022,1,32.5632,-97.1417
12023,1,32.8334,-96.7936
12024,3,42.5352,-96.4011
12025,1,29.2108,-81.0228
12026,1,32.9367,-96.549
12027,1,47.8833,12.65
12028,1,33.7456,-117.8678
12029,1,55.7522,37.6156
12030,1,38,-97
12031,1,-35.276,149.1344
12032,1,18.5333,73.8667
12033,1,38,-97
12034,1,48.347,38.0542
12035,1,27,30
12036,1,30.6744,-96.37
12037,1,42.9634,-85.6681
12038,1,39.7064,-75.4498
12039,1,33.0198,-96.6989
12040,1,43.7136,7.2595
12041,1,31.2667,-100.4243
12042,1,29.7633,-95.3633
12043,1,39.162,-84.4569
12044,1,30.628,-96.3344
12045,2,32.9343,-97.0781
12046,1,38.7259,-75.1678
12047,1,51.1,2.5833
12048,1,56.75,15.9
12049,1,43.2333,0.0833
12050,1,38.8817,-92.402
12051,1,30.1766,-95.5101
12052,1,38.9266,-77.3936
12053,1,37.7799,-121.978
12054,1,33.0198,-96.6989
12055,1,39.9289,116.3883
12056,1,60.7333,15.0167
12057,1,30.3119,-95.4561
12058,1,39.9572,-74.9162
12059,1,38,-97
12060,1,23.1167,113.25
12061,2,38.5816,-121.4944
12062,1,37.9708,-87.4897
12063,1,33.1507,-96.8236
12064,1,10,8
12065,1,32.9482,-96.7297
12066,1,55.7522,37.6156
12067,1,55.8667,12.8333
12068,1,36.0751,-97.0312
12069,1,54,-2
12070,1,33.0812,-96.8133
12071,1,49,32
12072,1,43.0125,-83.6875
12073,1,48.1471,37.3003
12074,1,38,-97
12075,1,41.0621,-81.7451
12076,1,38.8381,-77.2121
12077,1,46.4561,-0.4213
12078,1,30.2414,-97.7687
12079,1,57.4833,12.0667
12080,1,51.9167,4.5
12081,1,40.0483,-85.6855
12082,1,40.7876,-74.1224
12083,1,32.3538,-89.6545
12084,1,-34.5875,-58.6725
12085,1,39.1023,-96.5246
12086,1,35.064,-92.3802
12087,3,51,9
12088,1,40.6761,-74.573
12089,1,42.9634,-85.6681
12090,1,38.3178,-88.8921
12091,1,49,32
12092,1,34.0979,-98.5706
12093,1,32.5093,-92.1193
12094,1,40.1877,-75.0058
12095,1,20,77
12096,2,36.6683,116.9972
12097,1,32.9234,-97.081
12098,1,42.0342,-91.5977
12099,1,33.3673,-111.9357
12100,1,7,81
12101,1,30.2058,-97.8002
12102,2,45.5234,-122.6762
12103,1,34.0522,-118.2437
12104,1,37.6922,-97.3375
12105,1,50.4333,30.5167
12106,1,34.2005,-118.5404
12107,1,33.1809,-96.9177
12108,1,59.8944,30.2642
12109,1,30.1605,-92.0332
12110,1,33.0294,-97.0687
12111,1,39.5627,-75.0093
12112,1,52.6479,6.5593
12113,1,19.4342,-99.1386
12114,1,60,100
12115,1,30.8717,-83.3334
12116,2,55.7522,37.6156
12117,1,52.5167,13.4
12118,1,33.9022,-96.4143
12119,2,38,-97
12120,1,46.5264,18.9858
12121,1,31.8639,117.2808
12122,2,59.3333,18.05
12123,1,52.1667,10.55
12124,1,55.7522,37.6156
12125,1,30.4755,-90.1009
12126,2,32.9143,-96.7366
12127,1,32.6606,-97.0249
12128,1,26.4615,-80.0728
12129,1,33.0559,-96.7311
12130,1,53.9,27.5667
12131,3,36.3728,-94.2088
12132,1,31.1171,-97.7278
12133,1,49.3534,20.8959
12134,1,32.9513,-96.7154
12135,1,55.7522,37.6156
12136,1,41.9214,-88.0745
12137,2,41.409,-75.6624
12138,2,51,9
12139,1,38,-97
12140,1,54.7852,56.0456
12141,1,37.6922,-97.3375
12142,1,35.7806,-5.8136
12143,1,49,32
12144,1,13,122
12145,1,32.814,-96.9489
12146,1,32.0835,-81.0998
12147,1,32.7831,-96.8067
12148,1,33.7866,-118.2987
12149,1,32.9685,-96.5821
12150,1,26.7153,-80.0534
12151,1,32.9168,-96.7746
12152,1,31.6286,-97.0989
12153,1,38,-97
12154,1,32.2313,-95.2958
12155,1,39.2066,-84.3964
12156,1,35.8896,-78.9244
12157,1,38,-97
12158,1,52.0925,4.9052
12159,1,33.4223,-111.8226
12160,1,38,-97
12161,1,54,-2
12162,1,42.036,-93.4652
12163,1,38,-97
12164,1,35.6318,-105.8789
12165,1,40.2181,-111.6133
12166,2,38,-97
12167,1,40.8841,-74.4863
12168,1,50.0833,14.4667
12169,2,38,-97
12170,1,22.3667,114.1
12171,1,29.5559,-98.3652
12172,1,41.4788,-91.5862
12173,1,32.8343,-97.2289
12174,1,33.7456,-117.8678
12175,1,35.5067,-97.7625
12176,1,37.5985,126.9783
12177,1,30.4611,-94.1611
12178,1,41.8032,-88.1341
12179,1,29.1694,-95.4319
12180,1,27.5596,-99.4608
12181,1,54.6167,8.9833
12182,1,60,100
12183,1,40.3978,-105.075
12184,4,33.7633,-117.7942
12185,1,32.7254,-97.3208
12186,1,13.7086,-89.2031
12187,1,35.2271,-80.8431
12188,1,43.5693,7.1117
12189,1,32.8524,-97.288
12190,1,41.409,-75.6624
12191,1,33.5539,-117.2139
12192,1,33.0294,-97.0687
12193,4,46.9167,7.4667
12194,1,33.4976,-84.3807
12195,1,32.9513,-96.7154
12196,1,34.091,-118.2943
12197,1,-22.4667,-68.9333
12198,1,31.2163,-81.3666
12199,1,38,-97
12200,1,44.4167,8.95
12201,1,38,-97
12202,1,32.3329,34.8599
12203,1,39.0997,-94.5786
12204,1,33.5386,-112.186
12205,1,29.5628,106.5528
12206,1,32.8791,-96.9898
12207,1,41.6167,0.6333
12208,1,38,-97
12209,1,45.2517,19.8369
12210,1,33.8181,-84.3604
12211,1,36.154,-95.9928
12212,1,38.1165,-122.2091
12213,2,34.0607,-118.4032
12214,1,35.6528,-97.4781
12215,1,34.2011,-118.5365
12216,1,41.7038,-73.9218
12217,1,32.6606,-97.0249
12218,1,32.9689,-96.7991
12219,1,32.2528,-80.8895
12220,1,32.7831,-96.8067
12221,1,57.65,14.6833
12222,1,28.9,-82.3745
12223,14,29.6516,-82.3248
12224,2,38.0439,-100.7561
12225,1,41.581,1.6172
12226,1,59.3333,18.05
12227,3,26.5779,-98.9936
12228,1,41.998,-71.4941
12229,1,44.9128,-93.3133
12230,1,33.0306,-96.9926
12231,1,38.7071,-121.2811
12232,2,32.8195,-96.6338
12233,1,13,122
12234,1,25.9017,-97.4975
12235,1,44.5232,-92.5378
12236,1,39.9828,-75.1796
12237,1,2.5,112.5
12238,1,34.281,-118.5577
12239,2,39.9523,-75.1638
12240,1,32.948,-96.8132
12241,1,32.9126,-96.6389
12242,1,33.5578,-82.1648
12243,1,35.3143,-96.966
12244,1,43.9,-78.8667
12245,2,51,9
12246,1,40.8669,-74.822
12247,1,32.7357,-97.1081
12248,1,34.0396,-118.2661
12249,1,33.1212,-97.1834
12250,1,59.1497,18.1167
12251,1,39.9205,-105.0867
12252,1,40.6945,-74.269
12253,1,31.8639,117.2808
12254,1,26.7162,-80.338
12255,2,22.5333,114.1333
12256,1,39.0401,-95.6306
12257,1,39.7392,-104.9847
12258,1,33.0306,-96.9926
12259,1,51.2167,6.7667
12260,1,49,32
12261,1,43.6951,-88.3027
12262,1,21.1167,-101.6667
12263,1,32.9234,-97.081
12264,1,30.4425,-84.2986
12265,1,29.9422,-93.8784
12266,1,42.3451,-71.0993
12267,1,33.6897,-95.3693
12268,6,60,100
12269,1,-23.4733,-46.6658
12270,1,46.2411,14.3617
12271,1,42.5323,-73.7985
12272,1,36.4486,-97.7697
12273,1,55.8333,-4.25
12274,1,26.1223,-80.1434
12275,1,32.7194,-96.6125
12276,1,19.4342,-99.1386
12277,1,55.7522,37.6156
12278,1,55.7522,37.6156
12279,1,0,0
12280,1,32.5632,-97.1417
12281,1,52.5,5.75
12282,2,41.7179,-85.9664
12283,1,29.6197,-95.635
12284,1,55.95,-3.2
12285,1,40.8,-96.667
12286,1,32.9153,-96.677
12287,1,32.7831,-96.8067
12288,1,30.7502,-87.3709
12289,1,47.0056,28.8575
12290,1,33.0812,-96.8133
12291,1,56.1322,47.2519
12292,1,61.0667,28.1833
12293,1,41.8661,-88.107
12294,1,38.9057,-76.9783
12295,2,32.7825,-96.8207
12296,1,62,15
12297,1,43.1548,-77.6156
12298,1,32.9234,-97.081
12299,1,55.7522,37.6156
12300,1,33.2148,-97.1331
12301,1,33.2324,-97.1108
12302,2,36.5156,118.5397
12303,1,32.9299,-96.8353
12304,1,33.1769,-96.6985
12305,1,50.5667,7.2833
12306,1,54,-2
12307,2,33.02,-96.7419
12308,1,33.9432,-84.318
12309,1,36.1467,-95.9555
12310,1,43.4167,24.6167
12311,1,40.283,-74.7151
12312,1,32.7357,-97.1081
12313,1,22.3167,114.1833
12314,1,41.5111,-93.3574
12315,1,41.2292,-80.4244
12316,1,33.0559,-96.7311
12317,1,38,-97
12318,1,51.8952,4.6279
12319,1,38,-97
12320,1,38,-97
12321,1,29.6883,-95.0608
12322,1,26.1788,-98.3595
12323,1,29.5628,106.5528
12324,1,32.814,-96.9489
12325,1,39.4667,-0.3667
12326,2,38.9097,-77.0231
12327,1,54,-2
12328,2,51.2167,6.7667
12329,1,60,-95
12330,1,32.8731,-96.7459
12331,1,18.173,-66.9441
12332,1,36.756,-119.8174
12333,1,32.7831,-96.8067
12334,1,30.6744,-96.37
12335,1,30.1028,-94.174
12336,1,32.8195,-96.6338
12337,1,42.3472,-89.039
12338,1,33.9231,-118.1396
12339,1,41.7091,-87.7596
12340,1,38,-97
12341,1,33.3734,-84.8541
12342,1,29.7633,-95.3633
12343,1,51.15,4.35
12344,1,22.25,114.1667
12345,1,39.9612,-82.9988
12346,1,39.9289,116.3883
12347,1,33.2201,-97.1502
12348,1,26.2199,-98.239
12349,1,33.0198,-96.6989
12350,1,35.0887,-92.4421
12351,2,39.9612,-82.9988
12352,1,38.2166,-77.4029
12353,1,33.0362,-96.6712
12354,1,45.2377,-93.6544
12355,1,29.6883,-95.0608
12356,1,23.1167,113.25
12357,1,-27.471,153.0243
12358,1,23.1167,113.25
12359,1,35.8032,-79.9827
12360,1,45.75,126.65
12361,1,53.55,10
12362,1,26.755,83.3739
12363,1,41.9317,-87.989
12364,1,32.7734,-94.9889
12365,1,36.6437,-93.2185
12366,1,41.8726,-75.7271
12367,1,36.175,-115.1372
12368,1,40.7336,-96.6394
12369,1,41.3784,-81.9236
12370,1,30.2672,-97.7431
12371,1,38,-97
12372,1,42.2843,-85.2293
12373,1,32.7825,-96.8207
12374,1,32.7357,-97.1081
12375,1,28.0098,-81.9337
12376,1,40.8895,-73.9718
12377,1,-33.45,-70.6667
12378,1,32.2217,-110.9265
12379,1,38,-97
12380,2,32.7831,-96.8067
12381,1,52.2667,10.5333
12382,1,48.7709,1.198
