latitude,longitude,count
38.9008,-94.6377,1
39.2108,-94.6304,1
38.8547,-94.6285,1
39.0295,-94.6283,1
39.1142,-94.6275,3
38.9667,-94.6169,1
31.6995,-94.6074,12
39.0572,-94.5933,1
39.1058,-94.5933,1
39.0837,-94.5838,7
39.0997,-94.5786,16
32.5043,-94.5741,1
39.0667,-94.5669,2
39.1068,-94.566,2
32.5155,-94.5626,1
39.0337,-94.541,1
35.134,-94.5347,1
39.2146,-94.5159,1
37.0842,-94.5133,4
37.017,-94.4933,2
38.9259,-94.4817,1
31.5565,-94.4799,1
31.7301,-94.4785,9
38.9688,-94.4729,2
36.169,-94.4564,4
39.0721,-94.4503,3
33.4593,-94.4301,1
32.5352,-94.4253,2
39.0911,-94.4155,6
38.8574,-94.4102,2
39.0495,-94.409,1
35.3029,-94.4068,6
35.3859,-94.3986,5
38.9041,-94.398,1
39.2692,-94.3891,1
30.3538,-94.3882,1
32.5449,-94.3674,2
39.3678,-94.3622,1
38.9866,-94.3586,1
35.2718,-94.355,1
38.9167,-94.3545,3
35.3479,-94.3532,12
35.483,-94.3469,12
30.048,-94.3357,1
36.4676,-94.3222,1
35.9096,-94.3116,1
37.1827,-94.2896,1
39.017,-94.2816,2
36.5732,-94.2747,2
39.0615,-94.2657,1
38.7599,-94.2615,2
36.3457,-94.2514,10
36.2634,-94.2319,1
36.4295,-94.2316,4
36.4505,-94.2314,1
36.3728,-94.2088,3
30.2311,-94.2066,8
29.9662,-94.2027,1
30.2658,-94.1996,2
35.2015,-94.1936,2
35.9243,-94.1885,1
30.0504,-94.1743,1
30.1028,-94.174,16
30.4611,-94.1611,12
36.0626,-94.1574,4
30.1406,-94.1571,1
33.369,-94.1531,3
33.5172,-94.1387,1
36.2553,-94.1308,1
33.4423,-94.1308,3
36.1867,-94.1288,2
36.3018,-94.1215,1
36.332,-94.1185,2
36.2511,-94.1131,1
30.076,-94.1062,3
30.0861,-94.1018,15
44.2185,-94.0984,1
46.0159,-94.0542,1
45.4194,-94.0489,2
33.4251,-94.0477,1
45.5248,-94.0414,1
35.297,-94.0363,1
30.1316,-94.0155,7
30.1821,-94.0098,2
29.9804,-94.0027,7
44.1308,-94,4
44.1636,-93.9994,1
29.9744,-93.9924,1
36.1189,-93.984,11
35.9543,-93.9795,6
29.9801,-93.9587,3
29.9913,-93.9585,2
36.7966,-93.9327,1
29.8988,-93.9288,3
36.9251,-93.9197,2
29.9446,-93.9175,1
39.1847,-93.8799,2
29.9422,-93.8784,4
40.729,-93.8756,1
30.0566,-93.8754,5
45.1719,-93.8747,1
33.423,-93.8691,5
44.4354,-93.845,2
45.1845,-93.8397,2
32.3332,-93.8363,1
41.8766,-93.8233,1
30.016,-93.8134,3
45.4255,-93.8111,2
30.2017,-93.8066,1
42.9377,-93.7933,1
38.3686,-93.7783,1
43.4063,-93.7744,1
32.5251,-93.7502,8
32.5073,-93.7486,1
38.3859,-93.7431,1
32.6949,-93.7418,2
41.6327,-93.7374,2
39.0398,-93.7367,1
30.093,-93.7365,2
32.516,-93.7321,3
32.4886,-93.7294,1
36.8788,-93.7206,1
42.0657,-93.6928,1
32.5695,-93.6923,1
44.7057,-93.6847,2
44.9347,-93.6762,1
45.0072,-93.6558,1
45.2377,-93.6544,1
42.1149,-93.6401,1
32.4525,-93.6365,1
36.6323,-93.6344,1
41.5839,-93.6289,1
37.6182,-93.6282,1
45.7856,-93.6209,1
41.5921,-93.604,1
44.7894,-93.6022,1
41.6099,-93.5992,1
42.03,-93.5905,1
41.3068,-93.5826,2
32.2524,-93.5759,1
45.3343,-93.5677,3
45.3038,-93.5672,1
44.858,-93.5588,1
43.4065,-93.5156,1
35.5071,-93.5119,8
36.7301,-93.5102,1
45.1234,-93.4947,5
45.0029,-93.4875,1
45.04,-93.4853,1
44.9198,-93.4832,1
44.8768,-93.4766,1
44.8547,-93.4708,1
36.8053,-93.4666,1
42.036,-93.4652,11
41.6472,-93.46,1
44.8309,-93.4599,1
40.0256,-93.4466,1
44.9518,-93.4339,2
38.6203,-93.4094,1
44.9121,-93.4064,1
37.6422,-93.3996,2
45.1977,-93.3872,1
44.9556,-93.3841,1
38.2431,-93.3819,1
45.1203,-93.3795,1
45.0636,-93.3789,1
35.382,-93.3644,1
44.5872,-93.3595,1
41.5111,-93.3574,1
44.571,-93.3501,1
45.0102,-93.3428,2
32.0149,-93.3421,1
33.9973,-93.338,1
44.9493,-93.3363,1
45.1578,-93.3204,3
44.9128,-93.3133,1
44.8267,-93.3132,2
44.6307,-93.3034,2
37.2153,-93.2982,13
44.9422,-93.294,1
30.8463,-93.2891,2
44.9729,-93.2873,1
32.6154,-93.2868,1
45.3197,-93.2861,1
45.1702,-93.2802,1
44.8784,-93.2793,28
44.8313,-93.2779,1
44.7677,-93.2777,2
45.2573,-93.2741,1
30.1346,-93.273,2
44.295,-93.2688,1
44.9843,-93.2654,2
44.98,-93.2638,6
45.0946,-93.2582,1
30.8277,-93.2494,1
45.0023,-93.2408,1
33.2671,-93.2393,1
36.9784,-93.2332,2
44.9733,-93.2323,9
44.0479,-93.226,1
44.9374,-93.2219,1
36.6437,-93.2185,1
45.7386,-93.2158,1
37.0209,-93.206,10
30.2131,-93.2044,1
44.7468,-93.2021,1
30.2333,-93.2015,2
43.1536,-93.201,1
30.0667,-93.1995,3
44.8093,-93.1975,2
45.1652,-93.1889,2
45.0724,-93.1874,2
31.1073,-93.1808,1
31.1345,-93.1803,1
44.9555,-93.167,1
37.8423,-93.1669,1
44.9358,-93.1631,1
45.0101,-93.1519,1
45.08,-93.1378,1
35.278,-93.1373,10
35.2784,-93.1338,1
44.7394,-93.1258,1
44.8925,-93.111,2
44.9444,-93.0933,8
44.9329,-93.09,1
44.9679,-93.0884,1
45.0799,-93.0884,1
34.0268,-93.0644,1
44.9464,-93.0515,2
34.4179,-93.0493,8
44.84,-93.0365,1
45.0141,-93.0305,2
45.3349,-93.0132,1
34.4757,-93.0117,4
44.9415,-93.0106,1
45.0938,-93.0023,3
45.16,-92.9933,1
45.1834,-92.9861,1
45.5114,-92.9802,1
34.5335,-92.9741,1
47.408,-92.9669,1
44.9923,-92.9592,1
44.6069,-92.9557,2
44.9198,-92.9438,4
41.413,-92.923,2
32.549,-92.9202,3
17.9833,-92.9167,1
44.6849,-92.8849,1
44.4795,-92.8727,1
45.0648,-92.8473,1
33.5846,-92.8343,1
46.4541,-92.7619,1
44.9822,-92.6995,1
47.5119,-92.6829,1
34.5852,-92.6742,2
32.5151,-92.6262,3
40.1812,-92.6204,3
34.5645,-92.5868,1
40.1947,-92.5833,1
39.4767,-92.5697,1
44.5232,-92.5378,1
47.5233,-92.5366,1
44.0715,-92.5279,1
42.5174,-92.5169,2
35.0522,-92.5044,4
47.5936,-92.4957,1
34.5959,-92.4891,1
44.0216,-92.4699,3
46.7216,-92.4594,1
31.3113,-92.4451,1
35.0887,-92.4421,3
42.7804,-92.4363,1
30.475,-92.422,1
34.7888,-92.4127,5
36.3316,-92.4103,1
35.3673,-92.4096,1
39.4037,-92.4088,4
34.8668,-92.4043,3
43.9589,-92.4028,1
38.8817,-92.402,7
36.3353,-92.3852,1
35.064,-92.3802,1
30.2211,-92.3801,4
34.7771,-92.3748,1
30.2141,-92.3746,6
45.3314,-92.3695,2
46.7058,-92.3632,1
32.5127,-92.3585,2
34.7101,-92.3546,4
34.7753,-92.3435,2
42.4928,-92.343,1
32.4998,-92.338,2
38.9517,-92.3341,7
34.7449,-92.3205,1
42.4698,-92.3095,1
34.7465,-92.2896,10
39.0437,-92.2714,1
34.7695,-92.2671,3
34.8036,-92.2444,2
34.9024,-92.2302,1
34.8151,-92.2243,1
38.8896,-92.2236,1
42.4161,-92.2149,1
36.0904,-92.2143,1
29.9124,-92.211,1
35.084,-92.2079,1
46.8488,-92.2032,1
32.5533,-92.1937,2
30.2358,-92.1854,2
30.1815,-92.1825,1
37.8281,-92.1777,1
38.5767,-92.1735,2
34.2853,-92.1486,2
32.5185,-92.1476,4
36.1195,-92.136,1
35.2265,-92.124,1
32.5093,-92.1193,3
30.2516,-92.1182,1
34.8662,-92.1102,1
46.7833,-92.1066,1
32.5206,-92.1066,5
38.9033,-92.1022,4
30.2358,-92.0946,1
37.9917,-92.0938,1
47.0197,-92.087,1
30.5335,-92.0815,1
30.187,-92.0773,7
30.1689,-92.0599,4
35.2409,-92.0513,1
30.3171,-92.049,1
32.3794,-92.049,1
30.336,-92.0465,1
30.1605,-92.0332,9
30.2241,-92.0198,6
30.0771,-92.0137,1
34.2284,-92.0032,3
30.0997,-91.9901,1
30.239,-91.9895,1
38.8289,-91.9744,2
36.9923,-91.9699,1
30.1471,-91.9612,1
35.0304,-91.9504,1
46.9356,-91.9296,1
30.1203,-91.9279,1
36.0595,-91.9085,1
42.098,-91.9025,1
42.2138,-91.8897,3
36.7281,-91.8524,2
30.0035,-91.8187,1
37.9265,-91.7791,10
35.2327,-91.7054,4
36.9953,-91.7038,1
37.1792,-91.6568,1
35.7881,-91.6458,3
42.0794,-91.5992,1
42.0342,-91.5977,2
41.4788,-91.5862,1
30.9505,-91.5693,1
35.3098,-91.5679,1
41.664,-91.5447,3
41.6611,-91.5302,1
29.796,-91.5015,1
44.2527,-91.5015,1
44.8113,-91.4985,2
41.6419,-91.4617,3
44.0055,-91.4421,1
39.6834,-91.4364,1
31.5654,-91.426,1
32.861,-91.3885,1
39.9315,-91.384,1
38.8784,-91.3835,1
43.9102,-91.2432,2
43.8844,-91.2351,3
29.6994,-91.2068,1
42.2383,-91.1871,1
30.405,-91.1868,1
30.6379,-91.1797,1
30.4386,-91.1703,2
30.5882,-91.1682,1
30.4507,-91.1546,16
30.448,-91.129,1
43.7982,-91.1286,1
40.8075,-91.1129,1
30.251,-91.0875,1
30.3549,-91.0768,1
30.4893,-91.0742,1
30.4527,-91.0678,1
29.6997,-91.0655,1
33.4101,-91.0618,1
30.3838,-91.0598,1
29.9902,-91.0551,2
30.5632,-91.035,1
41.4046,-91.0321,1
30.4285,-91.0195,4
30.4735,-91.0136,1
30.6382,-90.9969,1
30.5919,-90.9913,1
38.3453,-90.981,1
33.3246,-90.9805,2
30.3793,-90.9714,4
30.2143,-90.9402,1
30.2385,-90.9201,2
30.4298,-90.8999,3
38.4561,-90.892,1
32.3526,-90.8779,1
38.79,-90.8549,1
29.7958,-90.8229,1
46.8108,-90.8182,1
29.6076,-90.8146,1
43.9441,-90.8129,1
30.2368,-90.7975,1
32.4444,-90.7391,1
38.8251,-90.7289,18
35.8493,-90.6793,1
41.5325,-90.6631,1
33.4405,-90.6624,2
33.4509,-90.6551,1
38.8022,-90.627,2
38.8003,-90.6265,1
41.5095,-90.5787,2
41.5236,-90.5776,1
38.6631,-90.5771,2
36.3906,-90.5642,1
38.3992,-90.5566,2
37.9231,-90.5554,1
30.0538,-90.5517,1
38.5951,-90.5462,1
38.7385,-90.5402,1
29.646,-90.5392,1
38.5647,-90.5357,2
38.65,-90.5334,5
14.6211,-90.5269,1
37.8542,-90.5182,1
38.71,-90.5016,1
30.5681,-90.4839,1
30.4719,-90.4818,3
30.514,-90.4804,11
30.0556,-90.478,4
41.487,-90.4773,5
30.7996,-90.4746,1
36.1041,-90.4662,1
30.5044,-90.4612,4
38.4981,-90.46,1
38.6554,-90.4539,2
38.6143,-90.4444,6
38.5131,-90.436,2
38.3965,-90.4263,1
38.5776,-90.4245,1
42.0503,-90.414,1
29.9626,-90.412,2
38.767,-90.4115,1
38.5351,-90.4077,5
38.4231,-90.4006,1
38.1177,-90.3976,1
38.2206,-90.3959,2
38.3442,-90.3935,1
41.5212,-90.3858,1
38.789,-90.3829,1
38.4907,-90.3796,2
38.4328,-90.3776,1
38.6361,-90.3769,3
38.7012,-90.367,1
38.6182,-90.3467,1
38.4512,-90.3278,3
38.6657,-90.3231,1
38.7892,-90.3226,1
38.5491,-90.3199,1
29.8291,-90.3166,1
29.5167,-90.3079,6
29.4388,-90.2915,1
38.6134,-90.2907,1
34.2018,-90.2834,1
38.6572,-90.282,1
38.5805,-90.2744,1
15.4833,-90.2667,1
38.6897,-90.2612,1
38.6446,-90.2533,4
30.0282,-90.2505,1
38.5931,-90.2226,2
38.6089,-90.2148,2
30.0038,-90.2141,4
38.7466,-90.2094,1
38.6273,-90.1979,27
38.6312,-90.1922,10
32.2988,-90.1848,6
38.8906,-90.1843,3
33.5162,-90.1795,1
29.9838,-90.1683,1
38.6125,-90.1678,1
38.5191,-90.1676,1
32.4326,-90.1556,2
29.9841,-90.1529,2
41.4638,-90.1512,1
30.4574,-90.143,2
29.998,-90.134,1
32.2746,-90.132,3
38.5842,-90.1263,4
29.9468,-90.123,4
32.4618,-90.1154,2
30.4755,-90.1009,3
29.9736,-90.0857,1
43.7972,-90.0773,1
29.9547,-90.0751,2
30.3583,-90.0656,2
34.0068,-90.0568,2
29.9121,-90.0549,1
38.5335,-90.0522,1
35.1495,-90.049,7
47.9718,-90.0459,1
30.4785,-90.0376,1
29.9295,-90.0309,1
34.989,-90.0126,1
38.5974,-90.0071,1
38.542,-89.9919,1
34.8033,-89.9895,1
32.2732,-89.9859,1
38.6703,-89.9845,4
38.52,-89.984,2
33.7612,-89.9759,1
43.5309,-89.9734,1
32.4388,-89.9648,2
29.9566,-89.9642,2
30.0485,-89.9597,1
36.7959,-89.9579,1
41.2608,-89.9441,1
38.849,-89.9385,1
35.1621,-89.9179,1
38.6019,-89.9138,1
38.4153,-89.9064,1
35.1133,-89.9021,1
38.5121,-89.8998,3
35.3415,-89.8973,2
38.7292,-89.8832,1
35.059,-89.8638,1
30.3035,-89.8583,3
35.1765,-89.8473,1
34.918,-89.8216,1
35.0868,-89.8101,1
37.9523,-89.7883,1
30.2752,-89.7812,1
30.2712,-89.7705,3
30.376,-89.7484,1
13.8414,-89.7456,1
43.4711,-89.7443,1
43.1976,-89.7438,1
45.0033,-89.7256,1
40.0948,-89.7057,1
39.6762,-89.7045,1
41.7364,-89.7042,1
45.8963,-89.699,1
39.772,-89.6859,2
38.7395,-89.6712,1
32.3538,-89.6545,1
39.834,-89.6539,1
38.7665,-89.6533,1
35.0911,-89.651,2
39.8017,-89.6437,1
40.5675,-89.6407,1
35.5501,-89.6387,1
39.7613,-89.6319,1
42.3238,-89.6218,2
40.6963,-89.6166,2
40.7578,-89.6098,1
40.6936,-89.589,3
43.0737,-89.5274,2
43.1184,-89.5207,3
44.8876,-89.52,1
44.5526,-89.5167,1
36.2634,-89.4878,1
34.3402,-89.4833,1
41.8157,-89.4818,1
41.8389,-89.4796,1
43.075,-89.4593,1
31.3156,-89.4131,7
43.0761,-89.4104,10
42.4262,-89.4082,4
43.0731,-89.4012,8
43.0372,-89.3864,3
43.0796,-89.3758,2
43.0208,-89.36,2
43.1331,-89.3491,2
42.4364,-89.3321,1
30.3088,-89.33,1
42.7803,-89.2993,1
31.3271,-89.2903,1
43.0063,-89.2826,2
31.2622,-89.2723,2
43.1836,-89.2137,1
13.7086,-89.2031,6
43.1946,-89.2025,7
31.3249,-89.177,4
42.4656,-89.1715,3
42.3425,-89.1601,1
42.5584,-89.1599,2
42.9252,-89.1562,1
38.5032,-89.1497,1
30.473,-89.1494,1
41.3832,-89.1461,1
31.6909,-89.1445,5
42.6946,-89.1421,1
31.6941,-89.1306,1
42.2711,-89.094,3
30.3674,-89.0928,7
31.7004,-89.0843,1
42.1879,-89.0698,3
42.3472,-89.039,1
42.6828,-89.0187,1
43.0036,-89.0165,1
34.4943,-89.0078,1
40.5103,-88.998,1
40.4842,-88.9937,1
40.4734,-88.9915,1
42.4257,-88.9878,3
42.3096,-88.9873,1
40.5282,-88.9801,1
40.1462,-88.9746,1
44.0079,-88.9666,1
30.5163,-88.966,1
42.7756,-88.944,1
38.6368,-88.9198,1
13.8333,-88.9167,1
43.0814,-88.9118,1
40.4661,-88.9034,1
38.3178,-88.8921,2
44.6708,-88.8893,1
43.8771,-88.8457,2
43.4578,-88.8373,1
33.4259,-88.8303,1
35.6145,-88.814,1
34.0018,-88.7553,1
41.8963,-88.7442,3
42.8336,-88.7323,1
43.1947,-88.729,2
43.2661,-88.7203,1
37.0383,-88.7157,1
32.3643,-88.7037,1
35.7125,-88.7021,2
41.9255,-88.6958,1
41.6336,-88.6812,4
43.9759,-88.6633,1
47.1544,-88.6471,2
36.7364,-88.6388,2
41.6459,-88.6217,2
43.1533,-88.6012,1
47.1219,-88.569,1
42.5473,-88.5428,1
44.0247,-88.5426,1
43.7624,-88.5383,1
44.1843,-88.5305,2
44.0599,-88.5278,1
43.116,-88.5191,1
44.2586,-88.5065,7
44.1858,-88.4626,3
42.1759,-88.4608,1
41.7768,-88.4604,1
43.775,-88.4388,1
41.5996,-88.4322,1
42.1681,-88.4281,1
44.2619,-88.4154,1
33.5846,-88.414,1
44.3385,-88.4042,1
42.7945,-88.3994,1
43.046,-88.3889,1
37.0034,-88.3845,1
36.3081,-88.3825,1
42.0358,-88.3801,2
41.7653,-88.377,2
43.1561,-88.3706,1
43.3176,-88.3662,1
46.1346,-88.3601,2
41.88,-88.3587,1
42.187,-88.3465,4
41.7306,-88.3459,1
42.1121,-88.3431,3
44.2088,-88.342,1
43.105,-88.342,1
42.8886,-88.333,2
42.1617,-88.3285,1
41.4878,-88.3254,1
41.7606,-88.3201,5
41.7191,-88.3176,1
41.6635,-88.3155,1
42.2343,-88.3068,3
41.8875,-88.3054,1
43.6951,-88.3027,1
42.6496,-88.2985,2
42.9407,-88.2965,3
41.7647,-88.2957,2
40.1319,-88.2952,1
41.9352,-88.2909,3
42.0373,-88.2812,1
42.3334,-88.2668,3
42.1287,-88.2654,3
41.759,-88.2615,2
43.0806,-88.2612,1
40.0547,-88.2517,1
43.1488,-88.2451,1
40.1125,-88.2426,1
42.4436,-88.2365,1
42.2203,-88.2338,1
43.0117,-88.2315,1
41.5085,-88.2278,1
42.0182,-88.2173,2
43.0302,-88.2153,3
40.1095,-88.2123,3
40.1106,-88.2073,3
41.9734,-88.2065,1
41.8251,-88.2049,1
41.627,-88.204,2
42.2804,-88.2019,1
41.7069,-88.1978,1
42.0209,-88.1782,1
30.8173,-88.1774,1
30.6966,-88.1737,1
41.8617,-88.1609,1
42.1584,-88.1592,2
30.6575,-88.1586,1
39.4995,-88.1581,2
44.0205,-88.1535,1
40.4384,-88.1507,1
41.7859,-88.1473,5
41.9763,-88.1441,2
41.8032,-88.1341,1
41.9153,-88.1287,1
43.2358,-88.1271,3
41.55,-88.1248,2
43.1486,-88.1246,2
41.852,-88.1211,3
43.1789,-88.1173,1
44.5709,-88.1168,3
42.3412,-88.1137,1
42.9764,-88.1084,1
41.8661,-88.107,4
41.6398,-88.106,1
42.9734,-88.1031,3
41.5547,-88.0987,1
42.197,-88.0934,1
42.0093,-88.0926,2
38.7074,-88.0858,1
41.6989,-88.0789,2
30.6186,-88.0777,5
41.8011,-88.0748,2
41.9214,-88.0745,1
42.0564,-88.0725,1
44.4889,-88.0704,1
42.1032,-88.0699,2
41.6986,-88.0684,1
42.4085,-88.0634,1
44.4489,-88.0604,2
42.0534,-88.054,1
42.2667,-88.0508,2
42.5589,-88.0493,1
30.6944,-88.043,3
42.2008,-88.043,3
43.0846,-88.0359,2
42.1103,-88.0342,1
41.5427,-88.0338,1
44.3906,-88.031,3
42.5534,-88.0215,2
41.7581,-88.0211,1
44.5192,-88.0198,1
42.0678,-88.0185,1
41.878,-88.0163,1
43.7685,-88.0161,2
41.8089,-88.0112,2
41.88,-88.0078,3
43.0228,-88.0076,2
43.0491,-88.0026,1
43.1157,-87.9934,3
34.7393,-87.993,1
42.9612,-87.9928,1
42.0643,-87.9921,1
42.0152,-87.9901,4
41.9317,-87.989,1
41.7401,-87.988,2
42.113,-87.9807,2
43.0687,-87.9767,1
41.8816,-87.9761,2
41.7959,-87.9756,1
41.7949,-87.9709,4
41.6815,-87.9706,1
42.0039,-87.9703,1
44.5054,-87.9666,3
42.1695,-87.9588,3
41.9619,-87.9473,1
42.437,-87.9443,1
42.9513,-87.9433,1
43.0047,-87.9431,1
43.2214,-87.9394,1
41.6,-87.9381,4
42.6227,-87.9377,1
42.0953,-87.9376,1
41.8917,-87.9359,3
41.7439,-87.9343,3
43.0766,-87.9336,1
42.0624,-87.9309,2
41.8024,-87.9306,1
43.0202,-87.9256,2
42.1973,-87.9241,1
43.148,-87.9208,3
43.0389,-87.9065,18
43.0434,-87.8945,2
42.0525,-87.8906,1
41.533,-87.8898,2
41.6044,-87.8895,1
42.8863,-87.8883,1
37.1092,-87.882,1
42.1058,-87.8771,1
42.7335,-87.8732,1
43.5693,-87.865,1
41.7403,-87.862,1
42.3636,-87.8448,1
42.1197,-87.8445,1
41.8792,-87.8431,1
42.2586,-87.8406,1
41.6163,-87.8371,2
41.6995,-87.8366,1
42.2789,-87.8342,1
42.1275,-87.829,2
42.0855,-87.8247,1
41.835,-87.8228,1
41.999,-87.822,1
42.7853,-87.8219,8
41.6967,-87.817,1
41.9638,-87.8167,1
42.031,-87.8112,1
34.8737,-87.809,1
42.189,-87.8063,1
41.9713,-87.7981,1
41.8937,-87.7902,1
41.8321,-87.7897,1
42.0697,-87.7878,1
41.885,-87.7845,3
42.7261,-87.7828,2
41.705,-87.7805,1
43.8261,-87.7749,1
41.7452,-87.7703,1
42.1137,-87.7609,1
41.7091,-87.7596,3
41.7109,-87.7581,1
41.8802,-87.7566,1
41.9223,-87.7555,3
41.6714,-87.7371,1
41.5061,-87.737,1
31.9135,-87.7358,1
42.0334,-87.7334,1
42.0045,-87.7301,1
42.0772,-87.7286,1
42.0382,-87.7285,2
41.5577,-87.7274,1
39.6045,-87.7237,2
41.7742,-87.7153,1
41.813,-87.7134,1
41.9474,-87.7037,2
41.7208,-87.7018,1
41.9206,-87.7017,5
41.7206,-87.7017,1
41.9759,-87.7016,1
42.0076,-87.6956,1
41.4632,-87.693,2
42.0302,-87.6878,2
41.8784,-87.6852,2
42.0586,-87.6845,3
41.9038,-87.6757,1
34.8315,-87.6664,1
41.5573,-87.6656,4
41.9843,-87.6635,3
41.9728,-87.6616,1
41.5583,-87.6612,1
41.956,-87.6607,1
41.813,-87.656,1
41.9373,-87.6551,2
41.7403,-87.654,1
41.8745,-87.6503,5
41.85,-87.65,36
40.153,-87.6459,2
41.8825,-87.6441,9
41.8824,-87.6376,1
41.8998,-87.6368,1
36.3934,-87.6364,1
41.5061,-87.6356,3
41.4445,-87.6314,1
45.1,-87.6307,1
40.1245,-87.63,1
41.8776,-87.6272,13
41.8471,-87.6248,16
41.8849,-87.6238,1
41.8632,-87.6198,3
41.6935,-87.6145,1
44.2255,-87.6144,1
33.1524,-87.6133,1
41.7444,-87.6054,1
41.7804,-87.6027,1
45.7111,-87.6021,1
30.2802,-87.5918,2
37.8362,-87.59,1
33.3072,-87.5859,2
38.0201,-87.5754,2
33.2098,-87.5692,4
41.7105,-87.5645,1
41.5674,-87.5601,2
41.6656,-87.5563,1
37.9748,-87.5559,4
37.9555,-87.5322,2
41.6156,-87.5295,1
41.5505,-87.5026,3
37.9708,-87.4897,4
41.6463,-87.4528,1
39.465,-87.45,1
33.0618,-87.4422,2
41.2914,-87.4206,1
39.4667,-87.4139,3
35.2772,-87.4127,1
39.4701,-87.4024,1
30.7502,-87.3709,1
41.417,-87.3653,1
30.502,-87.3601,4
37.9568,-87.3515,4
30.3919,-87.3496,1
30.6085,-87.34,2
41.4828,-87.3328,1
41.4793,-87.3164,3
39.4662,-87.3148,1
34.462,-87.2951,1
41.1898,-87.258,1
38.0519,-87.2485,1
30.4213,-87.2169,8
30.5382,-87.2123,6
30.4805,-87.1997,2
39.0348,-87.1659,1
30.3571,-87.1639,1
34.7675,-87.1057,1
30.3452,-87.0729,1
36.2742,-87.0642,1
30.6324,-87.0397,2
45.8527,-87.0218,2
32.4074,-87.0211,1
41.4619,-87.0008,4
30.4074,-86.9785,3
34.8029,-86.9717,1
40.4763,-86.9571,1
35.7512,-86.93,1
38.4207,-86.9277,1
33.2507,-86.9211,1
40.4249,-86.9162,5
33.1071,-86.9032,1
40.3149,-86.8908,2
40.4167,-86.8753,2
41.6809,-86.8658,3
39.6445,-86.8647,1
36.5086,-86.8563,1
34.992,-86.8467,2
21.1667,-86.8333,1
33.5644,-86.8236,1
33.3516,-86.8211,1
33.2443,-86.8164,1
33.4054,-86.8114,1
36.1759,-86.8093,1
33.4935,-86.8046,2
33.5207,-86.8025,8
36.2412,-86.7846,1
36.1659,-86.7844,7
36.0331,-86.7828,1
35.9985,-86.7806,1
33.5225,-86.7683,1
39.2867,-86.7625,1
39.0834,-86.7561,1
33.3151,-86.756,1
34.7135,-86.7421,3
33.491,-86.7369,1
36.1387,-86.7323,1
36.0679,-86.7194,5
32.9157,-86.7158,1
36.2562,-86.7139,1
33.565,-86.709,1
36.2558,-86.6991,1
33.4168,-86.6801,1
35.9344,-86.6781,1
30.6367,-86.6635,2
33.608,-86.6472,1
36.0371,-86.6372,1
34.7415,-86.6332,1
32.8387,-86.6294,2
30.452,-86.6292,6
36.1962,-86.6225,1
36.3048,-86.62,1
30.4058,-86.6188,1
34.6989,-86.6115,2
36.1782,-86.6098,1
36.3479,-86.6005,1
32.5141,-86.5863,1
36.7223,-86.5772,1
33.6464,-86.5696,1
35.9593,-86.542,1
39.1653,-86.5264,1
35.9828,-86.5186,1
34.3122,-86.5049,1
38.8612,-86.4872,1
40.05,-86.4739,1
38.862,-86.4711,3
39.452,-86.4673,1
30.5143,-86.463,4
35.9298,-86.4605,1
36.8793,-86.4598,1
30.3981,-86.4563,2
39.2499,-86.4555,3
36.3913,-86.4547,1
36.9903,-86.4436,2
35.7982,-86.4356,1
39.0836,-86.4321,1
37.0941,-86.4286,4
33.6654,-86.4233,1
35.8596,-86.421,1
34.8807,-86.3999,1
35.8456,-86.3903,4
39.8725,-86.3826,1
40.7924,-86.3798,1
43.41,-86.3487,2
43.3847,-86.3272,1
39.8071,-86.3265,1
35.8896,-86.3166,1
42.1273,-86.3073,1
39.9831,-86.2876,1
39.793,-86.2853,1
32.2343,-86.2843,1
34.3196,-86.2735,3
43.3002,-86.2734,1
32.3406,-86.2678,1
41.6535,-86.2614,1
39.7926,-86.2551,1
32.404,-86.2539,3
32.4471,-86.252,1
43.2342,-86.2484,1
41.7272,-86.2448,1
43.1027,-86.2239,1
41.8439,-86.2164,1
32.2334,-86.2085,1
40.5789,-86.1903,2
35.3512,-86.1838,1
43.1746,-86.1834,3
39.9738,-86.1765,2
40.036,-86.1705,1
39.7851,-86.1665,1
41.662,-86.1586,3
39.7684,-86.158,10
32.4971,-86.1481,1
39.8227,-86.145,1
43.2486,-86.1383,1
39.6789,-86.1276,1
41.735,-86.1229,1
39.7744,-86.1097,1
32.2843,-86.103,1
39.8686,-86.1003,1
39.722,-86.09,1
40.1266,-86.0807,1
39.7284,-86.069,1
39.9556,-86.0139,1
34.0143,-86.0066,1
34.3515,-86.0008,1
41.6188,-85.9839,1
38.2945,-85.9755,1
43.206,-85.9689,1
41.7179,-85.9664,3
36.2523,-85.9517,1
35.3913,-85.9494,1
43.1895,-85.937,1
42.9742,-85.9311,3
42.2223,-85.9043,1
37.8546,-85.8961,1
38.9385,-85.8896,1
42.8555,-85.8828,1
33.2199,-85.8795,1
37.7153,-85.8565,1
39.9323,-85.848,1
42.1349,-85.8425,1
38.2813,-85.8401,2
38.2856,-85.8241,1
40.7978,-85.8205,1
42.7216,-85.793,1
38.1609,-85.7851,1
42.8828,-85.7828,1
38.2161,-85.7677,2
38.2542,-85.7594,8
38.2776,-85.7372,2
42.7977,-85.7333,1
30.1521,-85.7267,1
31.3102,-85.713,3
42.9777,-85.711,1
42.9134,-85.7053,3
38.2603,-85.7032,1
41.3256,-85.6978,1
38.1442,-85.6932,2
42.2924,-85.6908,2
