latitude,longitude,count,zip
42.348491,-83.091937,1,48208
40.049153,-83.074244,2,43220
40.118363,-83.027626,2,43235
40.051734,-83.016269,1,43214
40.019812,-83.0151,1,43202
39.99083,-82.999946,1,43201
30.137457,-82.978338,1,32062
39.894679,-82.962832,2,43207
34.635217,-82.939747,1,29678
42.507586,-82.936582,1,48066
39.732375,-82.935709,1,43103
40.079333,-82.934777,1,43231
42.650226,-82.928905,2,48044
38.782086,-82.918349,1,45662
42.464424,-82.896175,2,48080
35.116966,-82.827217,1,28772
27.850256,-82.825814,1,33776
39.826682,-82.800074,1,43110
39.956185,-82.784665,1,43068
41.42828,-82.744814,1,44870
28.002893,-82.743418,1,33763
35.86408,-82.712731,2,28753
27.975284,-82.701482,1,33759
27.734375,-82.667894,2,33712
42.764617,-82.666777,1,48064
40.88999,-82.651686,1,44875
27.846613,-82.62869,1,33702
34.883978,-82.579832,1,29640
35.647839,-82.564371,4,28804
28.066876,-82.561218,2,33625
28.074807,-82.498405,1,33618
42.910313,-82.480603,2,48040
27.369739,-82.476458,1,34235
34.911021,-82.468095,1,29617
34.830934,-82.458497,2,29611
28.137944,-82.446252,1,33549
29.682004,-82.444096,1,32606
28.26543,-82.423239,2,34639
29.597009,-82.407808,1,32608
41.392084,-82.377455,1,44089
38.404576,-82.360178,1,25705
28.126958,-82.354093,1,33647
29.648993,-82.324515,1,32601
36.330485,-82.317625,1,37601
40.872668,-82.317038,1,44805
27.955637,-82.296693,1,33510
28.007232,-82.288403,2,33584
27.049618,-82.245371,1,34287
41.426622,-82.225503,1,44053
29.156461,-82.209486,1,34474
29.081607,-82.19683,1,34476
35.23396,-82.147409,1,28782
29.255724,-82.109112,1,34479
33.523809,-82.085688,1,30907
35.710565,-82.035893,1,28752
37.964118,-82.021985,2,25508
33.451527,-81.863403,1,29842
30.256279,-81.853581,1,32221
34.982716,-81.831555,1,29307
26.53402,-81.826183,1,33912
35.052613,-81.804142,1,29330
41.48386,-81.801683,1,44107
26.463373,-81.773019,1,33965
26.240842,-81.763823,1,34109
38.033022,-81.752254,1,25130
38.308648,-81.749531,1,25309
30.266582,-81.745526,1,32210
41.479222,-81.738327,1,44102
29.936725,-81.732479,1,32043
41.380492,-81.700991,1,44134
28.855051,-81.678843,1,32726
30.487775,-81.667141,1,32218
30.156644,-81.649266,1,32223
38.308045,-81.640231,1,25314
41.483845,-81.626665,1,44104
28.019442,-81.614048,1,33838
30.189355,-81.612465,1,32257
26.623407,-81.601499,2,33936
30.277467,-81.582904,1,32216
30.332207,-81.582792,1,32211
40.889547,-81.576285,2,44614
41.130064,-81.572704,1,44313
40.797864,-81.565063,2,44647
41.041069,-81.560073,2,44314
35.979227,-81.547182,1,28645
30.357756,-81.505829,2,32225
31.180919,-81.493973,2,31520
28.586751,-81.486895,1,32818
40.546033,-81.482958,1,44622
28.518602,-81.482513,1,32835
41.138985,-81.475047,3,44221
28.453439,-81.472422,1,32819
41.652326,-81.441721,2,44095
41.176261,-81.436523,1,44224
28.625101,-81.42769,1,32810
28.529996,-81.403681,1,32805
32.311117,-81.401806,1,31312
41.610724,-81.379324,1,44094
28.6304,-81.365046,2,32751
28.766592,-81.354882,1,32746
32.425638,-81.350634,1,31329
41.242618,-81.347707,1,44241
41.035186,-81.338441,1,44260
41.132323,-81.332781,1,44240
28.610096,-81.298342,4,32792
41.384751,-81.285759,1,44023
28.686894,-81.273258,1,32708
31.850231,-81.265025,1,31324
28.886079,-81.251563,2,32725
40.857398,-81.246485,1,44641
28.590992,-81.243645,1,32817
28.518028,-81.229003,2,32825
29.05725,-81.225582,1,32724
35.92235,-81.224112,1,28681
29.581655,-81.219358,1,32137
41.577765,-81.192433,1,44024
28.905269,-81.185176,1,32738
28.588358,-81.184561,1,32826
35.353664,-81.178943,1,28034
35.216936,-81.125003,1,28056
32.074679,-81.088261,1,31401
41.760117,-81.060305,1,44057
35.133403,-81.009373,2,28278
33.926751,-80.950364,1,29209
35.127365,-80.946828,1,28273
28.686657,-80.91964,1,32754
35.473953,-80.898428,1,28031
40.899324,-80.870171,1,44460
28.457509,-80.812888,1,32927
28.532779,-80.792256,1,32780
41.01088,-80.770396,1,44406
34.740563,-80.732729,1,29720
28.296697,-80.725043,2,32955
28.441687,-80.702668,1,32953
35.060868,-80.693292,1,28104
28.145549,-80.649969,1,32935
28.323196,-80.623102,1,32931
28.178766,-80.60177,1,32937
35.11471,-80.600423,2,28079
28.031367,-80.600412,1,32905
34.889925,-80.549548,1,28112
40.796605,-80.460695,1,16115
34.068795,-80.440478,1,29040
35.515381,-80.43876,1,28138
37.13245,-80.424902,2,24073
37.256076,-80.421951,1,24060
41.228484,-80.417588,1,16148
25.70313,-80.404436,1,33183
27.323655,-80.402409,1,34986
41.817035,-80.385386,1,16435
25.786909,-80.361253,2,33172
25.70232,-80.357503,1,33173
25.606126,-80.343496,3,33157
27.249123,-80.330756,1,34984
36.14391,-80.323157,1,27106
36.095923,-80.321038,1,27104
26.152016,-80.316519,1,33323
27.296004,-80.300095,1,34952
26.026198,-80.295994,2,33026
25.98821,-80.281374,2,33025
26.067529,-80.275056,2,33328
26.17937,-80.274599,1,33351
26.150204,-80.274503,1,33322
25.753332,-80.270379,2,33134
26.213579,-80.270272,2,33321
25.86219,-80.269677,2,33013
26.27377,-80.260118,1,33065
40.871839,-80.256197,2,16117
40.153494,-80.253464,1,15301
26.305815,-80.22539,1,33067
26.386067,-80.219558,1,33498
26.352947,-80.208054,1,33428
35.738325,-80.207547,1,27292
26.720009,-80.193112,2,33411
33.051384,-80.18854,2,29483
40.412098,-80.187802,3,15071
26.298241,-80.181416,1,33073
26.185954,-80.172424,1,33309
25.779808,-80.1532,1,33139
41.979331,-80.14208,1,16426
26.454216,-80.134433,1,33484
26.182573,-80.133587,1,33334
26.097266,-80.121773,2,33316
26.376191,-80.107317,2,33431
26.455288,-80.10635,1,33445
26.188511,-80.104988,4,33308
35.859342,-80.100268,1,27360
42.096812,-80.09403,1,16508
26.458903,-80.079637,1,33444
36.118637,-80.07827,1,27284
42.126936,-80.061565,1,16503
26.619664,-80.056715,2,33460
40.549607,-80.043513,2,15237
40.402628,-80.034851,1,15216
40.368133,-80.017803,1,15234
39.876232,-79.990265,2,15320
41.95849,-79.983551,1,16441
40.444043,-79.955247,1,15213
40.637986,-79.947904,1,15044
39.649954,-79.943818,2,26505
40.526079,-79.932225,3,15116
40.707082,-79.927088,1,16059
40.008601,-79.918268,1,15417
40.395872,-79.907511,2,15120
36.117523,-79.894239,1,27410
36.008599,-79.87816,2,27407
36.184081,-79.81047,3,27455
40.62859,-79.803264,1,15084
36.000542,-79.764677,1,27406
36.497559,-79.74946,1,27288
40.839032,-79.652206,1,16262
40.161024,-79.509814,1,15666
36.029833,-79.49161,1,27215
35.966209,-79.347414,1,27253
41.869947,-79.326122,2,16371
41.00672,-79.298366,1,16245
35.906197,-79.154855,5,27516
37.359607,-79.141653,1,24501
37.632622,-79.100875,1,24521
35.915783,-79.082604,4,27510
43.17322,-78.993074,2,14092
36.025937,-78.978858,1,27705
36.396597,-78.976099,3,27573
43.099407,-78.951983,1,14304
40.097575,-78.92892,1,15563
35.712397,-78.915514,1,27502
43.238603,-78.899823,2,14131
35.167782,-78.887753,2,28311
36.255158,-78.877507,1,27572
42.646574,-78.874782,1,14057
36.478358,-78.864865,2,27574
42.973452,-78.846201,2,14223
43.079317,-78.842654,2,14120
35.802102,-78.802719,1,27513
43.044371,-78.777335,1,14228
39.643695,-78.755141,1,21502
35.742323,-78.715478,3,27606
35.926102,-78.711414,2,27613
43.157693,-78.702073,1,14094
35.898505,-78.635489,1,27615
35.94831,-78.621619,2,27614
42.772537,-78.584397,1,14052
35.783689,-78.478164,1,27545
38.476865,-78.174258,2,22735
33.967234,-78.059091,3,28461
43.205212,-78.057685,2,14470
40.80168,-77.899616,1,16803
34.221684,-77.880633,1,28403
35.990635,-77.84235,3,27804
40.77893,-77.841359,2,16801
38.313187,-77.798472,2,22508
38.272028,-77.647788,2,22553
43.087333,-77.641867,2,14623
37.646431,-77.624235,3,23233
37.47581,-77.585285,1,23236
37.586772,-77.574165,2,23229
39.184706,-77.544111,2,20176
37.209159,-77.497484,1,23803
37.553306,-77.493558,1,23221
38.299272,-77.486658,1,22401
38.856401,-77.476371,1,20120
37.497492,-77.466135,1,23224
37.346253,-77.450566,1,23831
37.400878,-77.449054,3,23237
38.313488,-77.403848,1,22405
38.980039,-77.380901,2,20170
38.959322,-77.339298,1,20190
41.721291,-77.337283,1,16901
38.892997,-77.332554,1,22124
38.683699,-77.314673,2,22192
39.012049,-77.302566,1,22066
38.937476,-77.273172,1,22182
38.622914,-77.262938,1,22191
39.208384,-77.237152,1,20876
38.774493,-77.232029,1,22152
39.032995,-77.222312,1,20854
39.187415,-77.207136,2,20886
39.139703,-77.185238,1,20877
38.997229,-77.151871,1,20817
39.137633,-77.132021,1,20855
39.079082,-77.121858,1,20851
38.755748,-77.097783,1,22306
38.886566,-77.09525,1,22201
39.890088,-77.079399,1,17350
38.895023,-77.075463,1,22209
39.328183,-77.071411,1,21797
39.15063,-77.070708,1,20832
38.907017,-77.041569,1,20036
40.414171,-77.041503,1,17020
39.045249,-77.039264,1,20902
39.002883,-77.036607,2,20910
38.833719,-77.006591,1,20032
40.182917,-77.004599,1,17055
38.758348,-76.983786,1,20744
39.548569,-76.983558,1,21157
40.294093,-76.974481,1,17025
38.999757,-76.970698,1,20783
39.277181,-76.894602,1,21042
38.583394,-76.894551,1,20602
39.099378,-76.882766,1,20707
39.205869,-76.87911,1,21044
38.809803,-76.869158,1,20762
40.275965,-76.866332,1,17103
41.345045,-76.857256,1,17701
39.057365,-76.825784,1,20708
39.26058,-76.800106,1,21043
39.427563,-76.777976,1,21117
40.002607,-76.773549,2,17404
38.989393,-76.741331,2,20715
39.23997,-76.67945,2,21227
39.120912,-76.677268,2,21144
39.958485,-76.658667,1,17402
39.439448,-76.640811,1,21093
39.161942,-76.629444,2,21061
39.091266,-76.621098,1,21108
39.169791,-76.580873,2,21060
39.351797,-76.564402,1,21214
39.079136,-76.558698,1,21146
42.922279,-76.558539,1,13021
38.98775,-76.5528,2,21401
37.147813,-76.543036,1,23608
39.338428,-76.538877,1,21206
39.393417,-76.534228,1,21234
37.113416,-76.517947,1,23602
39.046835,-76.496133,3,21012
39.341874,-76.495402,3,21237
39.26484,-76.492566,1,21222
39.388421,-76.48355,1,21236
38.379757,-76.442883,1,20657
40.294817,-76.424823,1,17042
39.347315,-76.390009,1,21220
39.536084,-76.352157,2,21014
39.544175,-76.292469,1,21015
36.913604,-76.288896,2,23505
36.799721,-76.273447,1,23324
36.857302,-76.265612,1,23504
43.153084,-76.212402,1,13090
42.727973,-76.211042,2,13077
36.837313,-76.150514,2,23462
39.970438,-76.092067,4,17562
42.133387,-76.084713,1,13760
44.01129,-76.073698,2,13634
40.291483,-75.944791,1,19607
39.627145,-75.859891,1,21921
40.338614,-75.858157,1,19606
41.370822,-75.840422,1,18643
41.230482,-75.757447,2,18702
39.713598,-75.741073,2,19711
41.29823,-75.738725,1,18640
39.785685,-75.68364,1,19707
41.454947,-75.657937,1,18508
40.258928,-75.615861,1,19464
39.743799,-75.593842,1,19805
40.503935,-75.58518,1,18062
39.756764,-75.529302,1,19802
41.831306,-75.516842,1,18465
40.061872,-75.402461,1,19087
40.659981,-75.387361,1,18017
38.943253,-75.362567,1,19963
40.036973,-75.349913,1,19085
37.954605,-75.334522,1,23336
39.906248,-75.324733,1,19070
39.874378,-75.322125,1,19078
39.977025,-75.312066,2,19083
40.232824,-75.303178,1,19446
39.783669,-75.255275,1,8056
40.048483,-75.227934,1,19128
39.791562,-75.22414,3,8020
39.958719,-75.199069,3,19104
39.786549,-75.175825,1,8051
39.952783,-75.165586,1,19102
39.951735,-75.158654,2,19107
40.306267,-75.147144,1,18901
40.248905,-75.143441,1,18976
39.826854,-75.126663,1,8096
40.073118,-75.124431,1,19027
39.989604,-75.109091,1,19134
40.217062,-75.072803,1,18974
40.288811,-75.058039,1,18925
39.828957,-75.015458,1,8084
39.495524,-75.008665,1,8360
39.848539,-74.953498,1,8043
39.856677,-74.90081,1,8053
39.948992,-74.900247,1,8054
40.150307,-74.839218,2,19055
39.862559,-74.821488,1,8055
40.329422,-74.792789,1,8534
40.103026,-74.733455,1,8505
39.263596,-74.604605,1,8226
39.318968,-74.588458,1,8244
39.343718,-74.571049,1,8221
39.932089,-74.545375,1,8015
41.324048,-74.541192,1,10998
43.124008,-74.52507,1,12032
41.592121,-74.517603,2,12790
40.784201,-74.500025,1,7960
40.954922,-74.48899,1,7866
41.380516,-74.480462,1,10973
40.319474,-74.428801,1,8831
40.616667,-74.422042,1,7060
40.854906,-74.403515,1,7054
40.576806,-74.36575,1,8820
40.543139,-74.358981,1,8840
40.282353,-74.346564,1,7726
41.487318,-74.344437,1,10941
40.651644,-74.343447,1,7090
40.656391,-74.30483,1,7016
40.225793,-74.285785,1,7728
40.730785,-74.268919,1,7040
40.785753,-74.265059,1,7052
40.415326,-74.253906,2,7747
40.834007,-74.242877,1,7044
40.695889,-74.2288,1,7205
40.67383,-74.226408,1,7208
40.149318,-74.204208,1,7731
40.762918,-74.186559,1,7107
40.651654,-74.183811,1,7206
40.931711,-74.15687,1,7524
40.571768,-74.12595,2,10306
40.75372,-74.120875,1,7032
40.935833,-74.117504,1,7410
40.798004,-74.11325,2,7071
41.140772,-74.104976,1,10901
40.080784,-74.059125,1,8742
40.249708,-74.053712,3,7712
42.805431,-74.044234,1,12306
40.767374,-74.032326,2,7087
40.708778,-74.016808,1,10280
40.656527,-74.007331,2,11232
40.70932,-74.002532,1,10038
40.742002,-74.000594,1,10011
40.599148,-73.99609,2,11214
40.577372,-73.988706,1,11224
40.662688,-73.98674,2,11215
40.726408,-73.978636,3,10009
40.74522,-73.978294,1,10016
40.643476,-73.976043,1,11218
40.752347,-73.972417,1,10017
40.72779,-73.947605,1,11222
40.601293,-73.944493,1,11229
40.850538,-73.933863,1,10033
40.795652,-73.929731,1,10035
40.820479,-73.925084,1,10451
41.092068,-73.924648,1,10960
40.852779,-73.912332,1,10453
41.701908,-73.911521,1,12601
40.763336,-73.872443,1,11369
40.84328,-73.860389,1,10462
40.86857,-73.848218,2,10469
40.657604,-73.844804,1,11414
40.676446,-73.844443,1,11417
40.768208,-73.827403,1,11354
40.730145,-73.82703,3,11367
40.701265,-73.809605,1,11435
40.900458,-73.807138,1,10803
40.67582,-73.796617,1,11436
40.988682,-73.789204,2,10583
40.601278,-73.761651,1,11691
41.015857,-73.677404,2,10573
40.605357,-73.649046,1,11558
40.872605,-73.628622,1,11542
43.088569,-73.612965,1,12871
42.748588,-73.599536,1,12180
40.755182,-73.574338,2,11590
40.663239,-73.553779,1,11566
40.671803,-73.533514,1,11710
40.724567,-73.516333,1,11756
41.306249,-73.501019,1,6877
40.742553,-73.486081,1,11714
40.75901,-73.457384,1,11804
41.08391,-73.426615,1,6854
41.60132,-73.422832,3,6776
43.044236,-73.382032,1,12816
40.68901,-73.373328,1,11757
40.900759,-73.372447,1,11721
40.814268,-73.362276,1,11746
40.865401,-73.361292,1,11740
40.73267,-73.325925,1,11703
41.633703,-73.2889,1,6793
40.840482,-73.280788,1,11725
40.723177,-73.268488,1,11718
40.650581,-73.262413,1,11702
40.722537,-73.252183,1,11706
41.339236,-73.222828,1,6468
41.75364,-73.212028,1,6759
40.909287,-73.174729,1,11780
41.304515,-73.139041,1,6484
41.232717,-73.129767,2,6614
40.913615,-73.046399,1,11776
40.868923,-73.041215,3,11784
41.272573,-72.964967,1,6516
41.317046,-72.927295,1,6511
41.511827,-72.903617,1,6410
41.316686,-72.870791,2,6513
41.285007,-72.793548,1,6405
42.072925,-72.686972,1,1030
40.827467,-72.678983,2,11977
40.826323,-72.649008,1,11978
42.321488,-72.630588,1,1060
40.963769,-72.553554,1,11948
41.707461,-72.53893,1,6033
42.27901,-72.400468,1,1007
41.780099,-72.344021,1,6238
41.801119,-72.245399,1,6268
42.247211,-71.991867,1,1562
41.708858,-71.855134,1,6354
42.285114,-71.829987,1,1609
42.247049,-71.808366,1,1610
42.315249,-71.795741,2,1606
42.268426,-71.613309,1,1581
43.021515,-71.563462,2,3045
42.853756,-71.520956,1,3054
43.011915,-71.491119,2,3102
41.642919,-71.485719,2,2818
42.257755,-71.473526,1,1721
41.854888,-71.472812,1,2911
41.767344,-71.465508,1,2920
41.588552,-71.459825,1,2852
41.913145,-71.44834,1,2865
42.950538,-71.446547,1,3103
42.282576,-71.43676,1,1702
41.858331,-71.436309,1,2904
42.679723,-71.30068,1,1826
41.931653,-71.294503,1,2703
42.0173,-71.2173,1,2048
42.246872,-71.179462,1,2026
42.742751,-71.178588,2,1844
42.358016,-71.128608,1,2134
42.399655,-71.12255,1,2144
41.909112,-71.118346,1,2780
42.336342,-71.104176,1,2115
42.347593,-71.102934,1,2215
42.332091,-71.096545,1,2120
42.350579,-71.076397,1,2116
41.667013,-71.015965,1,2747
41.862486,-71.01169,1,2718
42.418294,-71.001257,1,2151
42.574174,-70.950516,1,1923
42.078974,-70.93939,2,2382
43.253476,-70.887944,1,3878
41.632443,-70.87114,1,2719
42.202273,-70.758184,1,2066
44.084537,-70.249649,1,4210
41.70584,-70.058071,1,2645
44.540353,-69.575174,2,4901
